6	6	6	6	6	24	25	6	24	1	1	1	1	25	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	23	6	6	6	6	6	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	19	6	6	6	6	6	6	19	6	7	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	6	21	6	6	19	6	6	6	6	6	6	6	6	7	7	7	7	6	6	6	6	6	6	6	7	7	7	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	19	19	19	19	19	19	19	6	6	6	6	6	6	6	
6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	19	19	19	6	19	19	19	19	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6	6	7	6	7	6	7	6	6	6	7	6	6	7	6	6	6	6	13	14	6	6	6	6	6	6	6	13	14	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	6	6	21	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	19	19	19	19	19	19	19	19	19	6	6	6	6	20	6	6	
6	6	6	23	6	6	6	6	6	13	14	6	6	6	7	6	6	7	7	7	7	7	7	7	7	7	11	19	11	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	21	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	
6	6	6	6	23	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	21	21	21	21	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	23	6	6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	19	6	6	6	13	14	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
13	14	6	6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	21	21	21	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	24	1	25	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	19	6	6	6	19	6	6	6	6	6	21	6	6	6	6	21	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6	6	6	7	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
6	6	6	6	6	6	24	1	1	1	25	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	21	21	21	6	6	6	6	13	14	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	13	14	6	6	6	6	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	21	11	11	11	21	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	19	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	24	1	25	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	23	6	6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	21	21	21	6	6	6	21	6	6	7	7	7	7	6	6	6	6	6	6	13	14	6	6	6	6	6	13	14	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
6	6	6	6	6	6	6	6	6	6	6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	3	6	6	24	1	5	5	5	6	13	14	6	19	6	6	6	7	7	7	6	6	6	6	6	6	6	6	6	19	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	6	6	6	6	11	6	19	6	19	11	19	6	6	6	11	11	21	11	6	6	6	6	6	11	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
6	6	6	13	14	6	6	6	6	6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	28	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	24	1	1	5	5	5	5	5	6	6	6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	12	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	13	14	6	6	6	6	24	1	25	6	6	6	6	6	6	19	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
6	6	6	6	6	6	6	6	7	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	6	6	6	19	6	6	6	19	6	19	6	6	6	6	6	19	6	6	6	6	6	4	6	24	5	5	5	5	5	5	5	5	6	6	6	23	5	6	6	6	13	14	6	6	7	7	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	23	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
6	3	6	6	6	6	24	25	6	6	6	6	6	13	14	6	6	6	6	6	28	28	28	28	6	6	6	28	28	28	28	28	6	28	6	28	6	28	6	28	28	6	28	6	28	28	6	6	3	6	6	24	1	5	5	5	5	5	5	5	5	5	23	6	23	5	5	6	6	6	6	6	6	6	6	6	6	13	14	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	19	6	19	6	6	19	19	6	6	6	19	19	6	6	6	6	6	19	6	6	6	19	6	6	6	6	6	19	6	6	6	6	6	19	6	6	6	6	19	6	6	6	19	6	6	6	19	6	19	6	6	6	19	6	6	6	6	6	6	6	19	6	6	6	13	14	6	6	6	6	19	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
1	25	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	23	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	24	1	1	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	24	1	1	1	1	1	1	1	1	1	1	1	25	6	6	6	24	1	25	6	6	23	6	6	23	6	6	23	6	6	6	24	1	1	25	6	6	24	25	6	6	24	25	6	6	24	25	6	23	6	23	6	23	6	24	25	6	6	6	24	25	6	6	6	6	6	6	6	6	6	24	25	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
5	5	6	5	23	6	6	6	6	3	6	6	6	6	6	6	6	23	5	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	6	12	12	12	6	6	19	6	6	12	12	6	12	12	12	6	6	19	19	6	6	6	19	6	19	6	19	19	24	1	1	5	5	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	11	19	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
5	5	6	5	6	24	1	1	1	25	6	6	24	1	1	1	1	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	6	6	6	6	6	6	12	6	6	6	6	6	6	6	6	6	6	24	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	5	6	6	6	6	6	6	6	6	6	6	24	25	6	6	24	25	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	
5	5	11	5	8	8	8	8	8	8	8	8	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	11	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	24	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	5	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
